City_poll,Type_of_Location,ClusterId,year_number,month_number
MUMBAI,Industrial,0,1991,4
MUMBAI,Residential,1,1991,4
MUMBAI,Industrial,0,1991,5
MUMBAI,Residential,1,1991,5
MUMBAI,Industrial,0,1991,6
MUMBAI,Residential,1,1991,6
MUMBAI,Industrial,0,1991,7
MUMBAI,Residential,0,1991,7
MUMBAI,Industrial,3,1991,8
MUMBAI,Residential,0,1991,8
MUMBAI,Industrial,1,1991,9
MUMBAI,Residential,0,1991,9
MUMBAI,Industrial,2,1991,10
MUMBAI,Residential,0,1991,10
MUMBAI,Industrial,1,1991,11
MUMBAI,Residential,0,1991,11
MUMBAI,Industrial,1,1991,12
MUMBAI,Residential,1,1991,12
MUMBAI,Industrial,0,1992,1
MUMBAI,Residential,0,1992,1
MUMBAI,Industrial,1,1992,2
MUMBAI,Residential,3,1992,2
MUMBAI,Industrial,0,1992,3
MUMBAI,Residential,3,1992,3
MUMBAI,Industrial,0,1992,4
MUMBAI,Residential,0,1992,4
MUMBAI,Industrial,0,1992,5
MUMBAI,Residential,1,1992,5
MUMBAI,Industrial,1,1992,6
MUMBAI,Residential,1,1992,6
MUMBAI,Industrial,0,1993,1
MUMBAI,Residential,1,1993,1
MUMBAI,Industrial,0,1993,2
MUMBAI,Residential,1,1993,2
MUMBAI,Industrial,0,1993,3
MUMBAI,Residential,3,1993,3
MUMBAI,Industrial,0,1993,4
MUMBAI,Residential,0,1993,4
MUMBAI,Industrial,1,1993,5
MUMBAI,Residential,1,1993,5
MUMBAI,Industrial,0,1993,6
MUMBAI,Residential,0,1993,6
MUMBAI,Industrial,0,1993,7
MUMBAI,Residential,3,1993,7
MUMBAI,Industrial,3,1993,8
MUMBAI,Residential,0,1993,8
MUMBAI,Industrial,2,1993,9
MUMBAI,Residential,3,1993,9
MUMBAI,Industrial,1,1993,10
MUMBAI,Residential,0,1993,10
MUMBAI,Industrial,2,1993,11
MUMBAI,Residential,0,1993,11
MUMBAI,Industrial,3,1993,12
MUMBAI,Industrial,0,1994,1
MUMBAI,Industrial,0,1994,2
MUMBAI,Residential,0,1994,2
MUMBAI,Industrial,1,1994,3
MUMBAI,Residential,0,1994,3
MUMBAI,Industrial,0,1994,4
MUMBAI,Residential,0,1994,4
MUMBAI,Industrial,3,1994,5
MUMBAI,Residential,0,1994,5
MUMBAI,Industrial,3,1994,6
MUMBAI,Residential,2,1994,6
MUMBAI,Industrial,3,1994,7
MUMBAI,Residential,1,1994,7
MUMBAI,Industrial,3,1994,8
MUMBAI,Residential,3,1994,8
MUMBAI,Industrial,0,1994,9
MUMBAI,Residential,3,1994,9
MUMBAI,Industrial,1,1994,11
MUMBAI,Residential,0,1994,11
MUMBAI,Industrial,0,1994,12
MUMBAI,Residential,1,1994,12
MUMBAI,Industrial,0,1995,1
MUMBAI,Residential,0,1995,1
MUMBAI,Industrial,0,1995,2
MUMBAI,Residential,0,1995,2
MUMBAI,Industrial,0,1995,3
MUMBAI,Residential,0,1995,3
MUMBAI,Industrial,0,1995,4
MUMBAI,Residential,0,1995,4
MUMBAI,Industrial,0,1995,5
MUMBAI,Residential,0,1995,5
MUMBAI,Industrial,0,1995,6
MUMBAI,Residential,0,1995,6
MUMBAI,Industrial,3,1995,7
MUMBAI,Residential,0,1995,7
MUMBAI,Industrial,1,1995,8
MUMBAI,Residential,3,1995,8
MUMBAI,Industrial,1,1995,9
MUMBAI,Residential,2,1995,9
MUMBAI,Industrial,0,1995,10
MUMBAI,Residential,1,1995,10
MUMBAI,Industrial,0,1995,11
MUMBAI,Residential,1,1995,11
MUMBAI,Industrial,1,1995,12
MUMBAI,Residential,0,1995,12
MUMBAI,Industrial,0,1996,1
MUMBAI,Residential,3,1996,1
MUMBAI,Industrial,0,1996,2
MUMBAI,Residential,0,1996,2
MUMBAI,Industrial,0,1996,3
MUMBAI,Residential,1,1996,3
MUMBAI,Industrial,0,1996,4
MUMBAI,Residential,1,1996,4
MUMBAI,Industrial,0,1996,5
MUMBAI,Residential,0,1996,5
MUMBAI,Industrial,1,1996,6
MUMBAI,Residential,1,1996,6
MUMBAI,Industrial,1,1996,7
MUMBAI,Residential,0,1996,7
MUMBAI,Industrial,1,1996,8
MUMBAI,Residential,3,1996,8
MUMBAI,Industrial,1,1996,9
MUMBAI,Residential,3,1996,9
MUMBAI,Industrial,1,1996,10
MUMBAI,Residential,1,1996,10
MUMBAI,Industrial,2,1996,11
MUMBAI,Residential,1,1996,11
MUMBAI,Industrial,0,1996,12
MUMBAI,Residential,1,1996,12
MUMBAI,Industrial,0,1997,1
MUMBAI,Residential,0,1997,1
MUMBAI,Industrial,0,1997,2
MUMBAI,Residential,0,1997,2
MUMBAI,Industrial,0,1997,3
MUMBAI,Residential,0,1997,3
MUMBAI,Industrial,1,1997,4
MUMBAI,Residential,0,1997,4
MUMBAI,Industrial,0,1997,5
MUMBAI,Residential,0,1997,5
MUMBAI,Industrial,0,1997,6
MUMBAI,Residential,0,1997,6
MUMBAI,Industrial,0,1997,7
MUMBAI,Residential,0,1997,7
MUMBAI,Industrial,0,1997,8
MUMBAI,Residential,0,1997,8
MUMBAI,Industrial,0,1997,9
MUMBAI,Residential,3,1997,9
MUMBAI,Industrial,3,1997,10
MUMBAI,Residential,1,1997,10
MUMBAI,Industrial,0,1997,11
MUMBAI,Residential,0,1997,11
MUMBAI,Industrial,0,1997,12
MUMBAI,Residential,0,1997,12
MUMBAI,Industrial,0,1998,1
MUMBAI,Residential,1,1998,1
MUMBAI,Industrial,0,1998,2
MUMBAI,Residential,0,1998,2
MUMBAI,Industrial,0,1998,3
MUMBAI,Residential,1,1998,3
MUMBAI,Industrial,0,1998,4
MUMBAI,Residential,1,1998,4
MUMBAI,Industrial,0,1998,5
MUMBAI,Residential,0,1998,5
MUMBAI,Industrial,0,1998,6
MUMBAI,Residential,0,1998,6
MUMBAI,Industrial,0,1998,7
MUMBAI,Residential,1,1998,7
MUMBAI,Industrial,0,1998,8
MUMBAI,Residential,1,1998,8
MUMBAI,Industrial,0,1998,9
MUMBAI,Residential,1,1998,9
MUMBAI,Industrial,1,1998,10
MUMBAI,Residential,0,1998,10
MUMBAI,Industrial,0,1998,11
MUMBAI,Residential,0,1998,11
MUMBAI,Industrial,0,1999,1
MUMBAI,Residential,0,1999,1
MUMBAI,Industrial,0,1999,2
MUMBAI,Residential,0,1999,2
MUMBAI,Industrial,1,1999,3
MUMBAI,Residential,0,1999,3
MUMBAI,Industrial,0,1999,4
MUMBAI,Residential,0,1999,4
MUMBAI,Industrial,0,1999,5
MUMBAI,Residential,0,1999,5
MUMBAI,Industrial,0,1999,6
MUMBAI,Residential,0,1999,6
MUMBAI,Industrial,1,1999,7
MUMBAI,Residential,0,1999,7
MUMBAI,Industrial,1,1999,8
MUMBAI,Residential,1,1999,8
MUMBAI,Industrial,1,1999,9
MUMBAI,Residential,1,1999,9
MUMBAI,Industrial,1,1999,10
MUMBAI,Residential,1,1999,10
MUMBAI,Industrial,1,1999,11
MUMBAI,Residential,1,1999,11
MUMBAI,Industrial,1,1999,12
MUMBAI,Residential,1,1999,12
MUMBAI,Industrial,0,2000,1
MUMBAI,Residential,0,2000,1
MUMBAI,Industrial,0,2000,2
MUMBAI,Residential,0,2000,2
MUMBAI,Industrial,0,2000,3
MUMBAI,Residential,0,2000,3
MUMBAI,Industrial,0,2000,4
MUMBAI,Residential,0,2000,4
MUMBAI,Industrial,0,2000,5
MUMBAI,Residential,0,2000,5
MUMBAI,Industrial,0,2000,6
MUMBAI,Residential,0,2000,6
MUMBAI,Industrial,0,2000,7
MUMBAI,Residential,0,2000,7
MUMBAI,Industrial,0,2000,8
MUMBAI,Residential,0,2000,8
MUMBAI,Industrial,1,2000,9
MUMBAI,Residential,0,2000,9
MUMBAI,Industrial,1,2000,10
MUMBAI,Residential,1,2000,10
MUMBAI,Industrial,1,2000,11
MUMBAI,Residential,1,2000,11
MUMBAI,Industrial,1,2000,12
MUMBAI,Residential,1,2000,12
MUMBAI,Industrial,0,2001,1
MUMBAI,Residential,0,2001,1
MUMBAI,Industrial,0,2001,2
MUMBAI,Residential,0,2001,2
MUMBAI,Industrial,0,2001,3
MUMBAI,Residential,0,2001,3
MUMBAI,Industrial,0,2001,4
MUMBAI,Residential,0,2001,4
MUMBAI,Industrial,0,2001,5
MUMBAI,Residential,0,2001,5
MUMBAI,Industrial,0,2001,6
MUMBAI,Residential,0,2001,6
MUMBAI,Industrial,0,2001,7
MUMBAI,Residential,0,2001,7
MUMBAI,Industrial,0,2001,8
MUMBAI,Residential,0,2001,8
MUMBAI,Industrial,0,2001,9
MUMBAI,Residential,0,2001,9
MUMBAI,Industrial,0,2001,10
MUMBAI,Residential,0,2001,10
MUMBAI,Industrial,0,2001,11
MUMBAI,Residential,0,2001,11
MUMBAI,Industrial,0,2001,12
MUMBAI,Residential,0,2001,12
MUMBAI,Industrial,0,2002,1
MUMBAI,Residential,0,2002,1
MUMBAI,Industrial,0,2002,2
MUMBAI,Residential,0,2002,2
MUMBAI,Industrial,0,2002,3
MUMBAI,Residential,0,2002,3
MUMBAI,Industrial,0,2002,4
MUMBAI,Residential,0,2002,4
MUMBAI,Industrial,0,2002,5
MUMBAI,Residential,1,2002,5
MUMBAI,Industrial,0,2002,6
MUMBAI,Residential,1,2002,6
MUMBAI,Industrial,0,2002,7
MUMBAI,Residential,1,2002,7
MUMBAI,Industrial,0,2002,8
MUMBAI,Residential,1,2002,8
MUMBAI,Industrial,0,2002,9
MUMBAI,Residential,1,2002,9
MUMBAI,Industrial,1,2002,10
MUMBAI,Residential,1,2002,10
MUMBAI,Industrial,1,2002,11
MUMBAI,Residential,1,2002,11
MUMBAI,Industrial,0,2002,12
MUMBAI,Residential,1,2002,12
MUMBAI,Industrial,,2004,1
MUMBAI,Residential,,2004,1
MUMBAI,Industrial,,2004,2
MUMBAI,Residential,,2004,2
MUMBAI,Industrial,,2004,3
MUMBAI,Residential,,2004,3
MUMBAI,Industrial,,2004,4
MUMBAI,Residential,,2004,4
MUMBAI,Industrial,,2004,5
MUMBAI,Residential,,2004,5
MUMBAI,Industrial,,2004,6
MUMBAI,Residential,,2004,6
MUMBAI,Industrial,,2004,7
MUMBAI,Residential,,2004,7
MUMBAI,Industrial,,2004,8
MUMBAI,Residential,,2004,8
MUMBAI,Industrial,,2004,9
MUMBAI,Residential,,2004,9
MUMBAI,Industrial,,2004,10
MUMBAI,Residential,,2004,10
MUMBAI,Industrial,,2004,11
MUMBAI,Residential,,2004,11
MUMBAI,Industrial,,2004,12
MUMBAI,Residential,,2004,12
MUMBAI,Industrial,0,2007,1
MUMBAI,Residential,0,2007,1
MUMBAI,Industrial,0,2007,2
MUMBAI,Residential,0,2007,2
MUMBAI,Industrial,0,2007,3
MUMBAI,Residential,0,2007,3
MUMBAI,Industrial,0,2007,4
MUMBAI,Residential,0,2007,4
MUMBAI,Industrial,0,2007,5
MUMBAI,Residential,0,2007,5
MUMBAI,Industrial,0,2007,6
MUMBAI,Residential,1,2007,6
MUMBAI,Industrial,1,2007,7
MUMBAI,Residential,1,2007,7
MUMBAI,Industrial,1,2007,8
MUMBAI,Residential,0,2007,8
MUMBAI,Industrial,1,2007,9
MUMBAI,Residential,0,2007,9
MUMBAI,Industrial,1,2007,10
MUMBAI,Residential,1,2007,10
MUMBAI,Industrial,1,2007,11
MUMBAI,Residential,1,2007,11
MUMBAI,Industrial,1,2007,12
MUMBAI,Residential,1,2007,12
MUMBAI,Industrial,0,2008,1
MUMBAI,Residential,0,2008,1
MUMBAI,Industrial,0,2008,2
MUMBAI,Residential,0,2008,2
MUMBAI,Industrial,0,2008,3
MUMBAI,Residential,0,2008,3
MUMBAI,Industrial,0,2008,4
MUMBAI,Residential,0,2008,4
MUMBAI,Industrial,0,2008,5
MUMBAI,Residential,0,2008,5
MUMBAI,Industrial,1,2008,6
MUMBAI,Residential,0,2008,6
MUMBAI,Industrial,1,2008,7
MUMBAI,Residential,0,2008,7
MUMBAI,Industrial,0,2008,8
MUMBAI,Residential,0,2008,8
MUMBAI,Industrial,1,2008,9
MUMBAI,Residential,0,2008,9
MUMBAI,Industrial,0,2008,10
MUMBAI,Residential,1,2008,10
MUMBAI,Industrial,0,2008,11
MUMBAI,Residential,0,2008,11
MUMBAI,Industrial,0,2008,12
MUMBAI,Residential,0,2008,12
MUMBAI,Industrial,0,2009,1
MUMBAI,Residential,0,2009,1
MUMBAI,Industrial,0,2009,2
MUMBAI,Residential,0,2009,2
MUMBAI,Industrial,0,2009,3
MUMBAI,Residential,0,2009,3
MUMBAI,Industrial,0,2009,4
MUMBAI,Residential,0,2009,4
MUMBAI,Industrial,0,2009,5
MUMBAI,Residential,0,2009,5
MUMBAI,Industrial,0,2009,6
MUMBAI,Residential,0,2009,6
MUMBAI,Industrial,0,2009,7
MUMBAI,Residential,1,2009,7
MUMBAI,Industrial,0,2009,8
MUMBAI,Residential,0,2009,8
MUMBAI,Industrial,0,2009,9
MUMBAI,Residential,0,2009,9
MUMBAI,Industrial,1,2009,10
MUMBAI,Residential,1,2009,10
MUMBAI,Industrial,0,2009,11
MUMBAI,Residential,1,2009,11
MUMBAI,Industrial,0,2009,12
MUMBAI,Residential,0,2009,12
MUMBAI,Industrial,0,2010,1
MUMBAI,Residential,0,2010,1
MUMBAI,Industrial,0,2010,2
MUMBAI,Residential,0,2010,2
MUMBAI,Industrial,0,2010,3
MUMBAI,Residential,0,2010,3
MUMBAI,Industrial,0,2010,4
MUMBAI,Residential,0,2010,4
MUMBAI,Industrial,0,2010,5
MUMBAI,Residential,0,2010,5
MUMBAI,Industrial,0,2010,6
MUMBAI,Residential,0,2010,6
MUMBAI,Industrial,1,2010,7
MUMBAI,Residential,0,2010,7
MUMBAI,Industrial,1,2010,8
MUMBAI,Residential,0,2010,8
MUMBAI,Industrial,1,2010,9
MUMBAI,Residential,0,2010,9
MUMBAI,Industrial,0,2010,10
MUMBAI,Residential,1,2010,10
MUMBAI,Industrial,0,2010,11
MUMBAI,Residential,0,2010,11
MUMBAI,Industrial,0,2010,12
MUMBAI,Residential,0,2010,12
MUMBAI,Industrial,0,2011,1
MUMBAI,Residential,0,2011,1
MUMBAI,Industrial,0,2011,2
MUMBAI,Residential,0,2011,2
MUMBAI,Industrial,0,2011,3
MUMBAI,Residential,0,2011,3
MUMBAI,Industrial,0,2011,4
MUMBAI,Residential,0,2011,4
MUMBAI,Industrial,0,2011,5
MUMBAI,Residential,0,2011,5
MUMBAI,Industrial,0,2011,6
MUMBAI,Residential,0,2011,6
MUMBAI,Industrial,0,2011,7
MUMBAI,Residential,0,2011,7
MUMBAI,Industrial,0,2011,8
MUMBAI,Residential,0,2011,8
MUMBAI,Industrial,0,2011,9
MUMBAI,Residential,0,2011,9
MUMBAI,Industrial,0,2011,10
MUMBAI,Residential,0,2011,10
MUMBAI,Industrial,0,2011,11
MUMBAI,Residential,0,2011,11
MUMBAI,Industrial,0,2011,12
MUMBAI,Residential,0,2011,12
MUMBAI,Industrial,0,2012,1
MUMBAI,Residential,0,2012,1
MUMBAI,Industrial,0,2012,2
MUMBAI,Residential,0,2012,2
MUMBAI,Industrial,0,2012,3
MUMBAI,Residential,0,2012,3
MUMBAI,Industrial,0,2012,4
MUMBAI,Residential,0,2012,4
MUMBAI,Industrial,0,2012,5
MUMBAI,Residential,0,2012,5
MUMBAI,Industrial,0,2012,6
MUMBAI,Residential,0,2012,6
MUMBAI,Industrial,0,2012,7
MUMBAI,Residential,0,2012,7
MUMBAI,Industrial,0,2012,8
MUMBAI,Residential,0,2012,8
MUMBAI,Industrial,0,2012,9
MUMBAI,Residential,0,2012,9
MUMBAI,Industrial,0,2012,10
MUMBAI,Residential,0,2012,10
MUMBAI,Industrial,0,2012,11
MUMBAI,Residential,0,2012,11
MUMBAI,Industrial,0,2012,12
MUMBAI,Residential,0,2012,12
MUMBAI,Industrial,0,2013,1
MUMBAI,Residential,0,2013,1
MUMBAI,Industrial,0,2013,2
MUMBAI,Residential,0,2013,2
MUMBAI,Industrial,0,2013,3
MUMBAI,Residential,0,2013,3
MUMBAI,Industrial,0,2013,4
MUMBAI,Residential,1,2013,4
MUMBAI,Industrial,0,2013,5
MUMBAI,Residential,0,2013,5
MUMBAI,Industrial,0,2013,6
MUMBAI,Residential,0,2013,6
MUMBAI,Industrial,0,2013,7
MUMBAI,Residential,0,2013,7
MUMBAI,Industrial,0,2013,8
MUMBAI,Residential,0,2013,8
MUMBAI,Industrial,0,2013,9
MUMBAI,Residential,0,2013,9
MUMBAI,Industrial,0,2013,10
MUMBAI,Residential,0,2013,10
MUMBAI,Industrial,0,2013,11
MUMBAI,Residential,1,2013,11
MUMBAI,Industrial,0,2013,12
MUMBAI,Residential,0,2013,12
MUMBAI,Industrial,0,2014,1
MUMBAI,Residential,0,2014,1
MUMBAI,Industrial,0,2014,2
MUMBAI,Residential,0,2014,2
MUMBAI,Industrial,0,2014,3
MUMBAI,Residential,0,2014,3
MUMBAI,Industrial,1,2014,4
MUMBAI,Residential,0,2014,4
MUMBAI,Industrial,0,2014,5
MUMBAI,Residential,0,2014,5
MUMBAI,Industrial,0,2014,6
MUMBAI,Residential,0,2014,6
MUMBAI,Industrial,0,2014,7
MUMBAI,Residential,0,2014,7
MUMBAI,Industrial,1,2014,8
MUMBAI,Residential,0,2014,8
MUMBAI,Industrial,1,2014,9
MUMBAI,Residential,0,2014,9
MUMBAI,Industrial,0,2014,10
MUMBAI,Residential,0,2014,10
MUMBAI,Industrial,0,2014,11
MUMBAI,Residential,0,2014,11
MUMBAI,Industrial,0,2014,12
MUMBAI,Residential,0,2014,12
MUMBAI,Residential,0,2015,1
MUMBAI,Residential,0,2015,2
MUMBAI,Residential,0,2015,3
MUMBAI,Industrial,0,2015,4
MUMBAI,Residential,0,2015,4
MUMBAI,Industrial,0,2015,5
MUMBAI,Residential,0,2015,5
MUMBAI,Industrial,0,2015,6
MUMBAI,Residential,0,2015,6
MUMBAI,Industrial,0,2015,7
MUMBAI,Residential,0,2015,7
MUMBAI,Industrial,0,2015,8
MUMBAI,Residential,0,2015,8
MUMBAI,Industrial,0,2015,9
MUMBAI,Residential,0,2015,9
MUMBAI,Industrial,0,2015,10
MUMBAI,Residential,0,2015,10
MUMBAI,Industrial,0,2015,11
MUMBAI,Residential,0,2015,11
MUMBAI,Industrial,0,2015,12
MUMBAI,Residential,0,2015,12
NAGPUR,Industrial,0,1990,1
NAGPUR,Residential,0,1990,1
NAGPUR,Industrial,0,1990,2
NAGPUR,Residential,0,1990,2
NAGPUR,Industrial,0,1990,3
NAGPUR,Residential,0,1990,3
NAGPUR,Industrial,0,1990,4
NAGPUR,Residential,0,1990,4
NAGPUR,Industrial,0,1990,5
NAGPUR,Residential,0,1990,5
NAGPUR,Industrial,0,1990,6
NAGPUR,Residential,0,1990,6
NAGPUR,Industrial,0,1990,7
NAGPUR,Residential,0,1990,7
NAGPUR,Industrial,0,1990,8
NAGPUR,Residential,0,1990,8
NAGPUR,Industrial,0,1990,9
NAGPUR,Residential,0,1990,9
NAGPUR,Industrial,0,1990,10
NAGPUR,Residential,0,1990,10
NAGPUR,Industrial,0,1990,11
NAGPUR,Residential,0,1990,11
NAGPUR,Industrial,0,1990,12
NAGPUR,Residential,0,1990,12
NAGPUR,Industrial,0,1991,1
NAGPUR,Residential,0,1991,1
NAGPUR,Industrial,0,1991,2
NAGPUR,Residential,0,1991,2
NAGPUR,Industrial,0,1991,3
NAGPUR,Residential,0,1991,3
NAGPUR,Industrial,0,1991,4
NAGPUR,Residential,0,1991,4
NAGPUR,Industrial,0,1991,5
NAGPUR,Residential,0,1991,5
NAGPUR,Industrial,0,1991,6
NAGPUR,Residential,0,1991,6
NAGPUR,Industrial,0,1991,7
NAGPUR,Residential,0,1991,7
NAGPUR,Industrial,0,1991,8
NAGPUR,Residential,0,1991,8
NAGPUR,Industrial,0,1991,9
NAGPUR,Residential,0,1991,9
NAGPUR,Industrial,0,1991,10
NAGPUR,Residential,0,1991,10
NAGPUR,Industrial,0,1991,11
NAGPUR,Residential,0,1991,11
NAGPUR,Industrial,0,1991,12
NAGPUR,Residential,0,1991,12
NAGPUR,Industrial,0,1992,1
NAGPUR,Residential,0,1992,1
NAGPUR,Industrial,0,1992,2
NAGPUR,Residential,0,1992,2
NAGPUR,Industrial,0,1992,3
NAGPUR,Residential,0,1992,3
NAGPUR,Industrial,0,1992,4
NAGPUR,Residential,0,1992,4
NAGPUR,Industrial,0,1992,5
NAGPUR,Residential,0,1992,5
NAGPUR,Industrial,0,1993,1
NAGPUR,Residential,0,1993,1
NAGPUR,Industrial,0,1993,2
NAGPUR,Residential,0,1993,2
NAGPUR,Industrial,0,1993,3
NAGPUR,Residential,0,1993,3
NAGPUR,Industrial,0,1993,4
NAGPUR,Residential,0,1993,4
NAGPUR,Industrial,0,1993,5
NAGPUR,Residential,0,1993,5
NAGPUR,Industrial,0,1993,6
NAGPUR,Residential,0,1993,6
NAGPUR,Industrial,0,1993,7
NAGPUR,Residential,0,1993,7
NAGPUR,Industrial,0,1993,8
NAGPUR,Residential,0,1993,8
NAGPUR,Industrial,0,1993,9
NAGPUR,Residential,0,1993,9
NAGPUR,Industrial,0,1993,10
NAGPUR,Residential,0,1993,10
NAGPUR,Industrial,0,1993,11
NAGPUR,Residential,0,1993,11
NAGPUR,Industrial,0,1993,12
NAGPUR,Residential,0,1993,12
NAGPUR,Industrial,0,1994,1
NAGPUR,Residential,0,1994,1
NAGPUR,Industrial,0,1994,2
NAGPUR,Residential,0,1994,2
NAGPUR,Industrial,0,1994,3
NAGPUR,Residential,0,1994,3
NAGPUR,Industrial,0,1994,4
NAGPUR,Residential,0,1994,4
NAGPUR,Industrial,0,1994,5
NAGPUR,Residential,0,1994,5
NAGPUR,Industrial,0,1994,6
NAGPUR,Residential,0,1994,6
NAGPUR,Industrial,0,1994,7
NAGPUR,Residential,0,1994,7
NAGPUR,Industrial,0,1994,8
NAGPUR,Residential,1,1994,8
NAGPUR,Industrial,0,1994,9
NAGPUR,Residential,0,1994,9
NAGPUR,Industrial,0,1994,11
NAGPUR,Residential,0,1994,11
NAGPUR,Industrial,0,1994,12
NAGPUR,Residential,0,1994,12
NAGPUR,Industrial,0,1995,1
NAGPUR,Residential,0,1995,1
NAGPUR,Industrial,0,1995,2
NAGPUR,Residential,0,1995,2
NAGPUR,Industrial,0,1995,3
NAGPUR,Residential,0,1995,3
NAGPUR,Industrial,0,1995,4
NAGPUR,Residential,0,1995,4
NAGPUR,Industrial,0,1995,5
NAGPUR,Residential,0,1995,5
NAGPUR,Industrial,0,1995,6
NAGPUR,Residential,0,1995,6
NAGPUR,Industrial,0,1995,7
NAGPUR,Residential,0,1995,7
NAGPUR,Industrial,0,1995,8
NAGPUR,Residential,1,1995,8
NAGPUR,Industrial,0,1995,9
NAGPUR,Residential,0,1995,9
NAGPUR,Industrial,0,1995,10
NAGPUR,Residential,0,1995,10
NAGPUR,Industrial,0,1995,11
NAGPUR,Residential,0,1995,11
NAGPUR,Industrial,0,1995,12
NAGPUR,Residential,0,1995,12
NAGPUR,Industrial,0,1996,1
NAGPUR,Residential,0,1996,1
NAGPUR,Industrial,0,1996,2
NAGPUR,Residential,0,1996,2
NAGPUR,Industrial,0,1996,3
NAGPUR,Residential,0,1996,3
NAGPUR,Industrial,0,1996,4
NAGPUR,Residential,0,1996,4
NAGPUR,Industrial,0,1996,5
NAGPUR,Residential,0,1996,5
NAGPUR,Industrial,0,1996,6
NAGPUR,Residential,0,1996,6
NAGPUR,Industrial,0,1996,7
NAGPUR,Residential,0,1996,7
NAGPUR,Industrial,0,1996,8
NAGPUR,Residential,0,1996,8
NAGPUR,Industrial,0,1996,9
NAGPUR,Residential,0,1996,9
NAGPUR,Industrial,0,1996,10
NAGPUR,Residential,0,1996,10
NAGPUR,Industrial,0,1996,11
NAGPUR,Residential,0,1996,11
NAGPUR,Industrial,0,1996,12
NAGPUR,Residential,0,1996,12
NAGPUR,Industrial,0,1997,1
NAGPUR,Residential,0,1997,1
NAGPUR,Industrial,0,1997,2
NAGPUR,Residential,0,1997,2
NAGPUR,Industrial,0,1997,3
NAGPUR,Residential,0,1997,3
NAGPUR,Industrial,0,1997,4
NAGPUR,Residential,0,1997,4
NAGPUR,Industrial,0,1997,5
NAGPUR,Residential,0,1997,5
NAGPUR,Industrial,0,1997,6
NAGPUR,Residential,0,1997,6
NAGPUR,Industrial,0,1997,7
NAGPUR,Residential,0,1997,7
NAGPUR,Industrial,0,1997,8
NAGPUR,Residential,0,1997,8
NAGPUR,Industrial,0,1997,9
NAGPUR,Residential,0,1997,9
NAGPUR,Industrial,0,1997,10
NAGPUR,Residential,0,1997,10
NAGPUR,Industrial,0,1997,11
NAGPUR,Residential,0,1997,11
NAGPUR,Industrial,0,1997,12
NAGPUR,Residential,0,1997,12
NAGPUR,Industrial,0,1998,1
NAGPUR,Residential,0,1998,1
NAGPUR,Industrial,0,1998,2
NAGPUR,Residential,0,1998,2
NAGPUR,Industrial,0,1998,3
NAGPUR,Residential,0,1998,3
NAGPUR,Industrial,0,1998,4
NAGPUR,Residential,0,1998,4
NAGPUR,Industrial,0,1998,5
NAGPUR,Residential,0,1998,5
NAGPUR,Industrial,0,1998,6
NAGPUR,Residential,0,1998,6
NAGPUR,Industrial,0,1998,7
NAGPUR,Residential,0,1998,7
NAGPUR,Industrial,0,1998,8
NAGPUR,Residential,0,1998,8
NAGPUR,Industrial,0,1998,9
NAGPUR,Residential,0,1998,9
NAGPUR,Industrial,0,1998,10
NAGPUR,Residential,0,1998,10
NAGPUR,Industrial,0,1998,11
NAGPUR,Residential,0,1998,11
NAGPUR,Industrial,0,1998,12
NAGPUR,Residential,0,1998,12
NAGPUR,Industrial,0,1999,1
NAGPUR,Residential,0,1999,1
NAGPUR,Industrial,0,1999,2
NAGPUR,Residential,0,1999,2
NAGPUR,Industrial,0,1999,3
NAGPUR,Residential,0,1999,3
NAGPUR,Industrial,0,1999,4
NAGPUR,Residential,0,1999,4
NAGPUR,Industrial,0,1999,5
NAGPUR,Residential,0,1999,5
NAGPUR,Industrial,0,1999,6
NAGPUR,Residential,0,1999,6
NAGPUR,Industrial,0,1999,7
NAGPUR,Residential,0,1999,7
NAGPUR,Industrial,0,1999,8
NAGPUR,Residential,0,1999,8
NAGPUR,Industrial,0,1999,9
NAGPUR,Residential,0,1999,9
NAGPUR,Industrial,0,1999,10
NAGPUR,Residential,1,1999,10
NAGPUR,Industrial,0,1999,11
NAGPUR,Residential,0,1999,11
NAGPUR,Industrial,0,1999,12
NAGPUR,Residential,0,1999,12
NAGPUR,Industrial,0,2000,1
NAGPUR,Residential,0,2000,1
NAGPUR,Industrial,0,2000,2
NAGPUR,Residential,0,2000,2
NAGPUR,Industrial,0,2000,3
NAGPUR,Residential,0,2000,3
NAGPUR,Industrial,0,2000,4
NAGPUR,Residential,0,2000,4
NAGPUR,Industrial,0,2000,5
NAGPUR,Residential,0,2000,5
NAGPUR,Industrial,0,2000,6
NAGPUR,Residential,0,2000,6
NAGPUR,Industrial,0,2000,7
NAGPUR,Residential,0,2000,7
NAGPUR,Industrial,0,2000,8
NAGPUR,Residential,0,2000,8
NAGPUR,Industrial,0,2000,9
NAGPUR,Residential,0,2000,9
NAGPUR,Industrial,0,2000,10
NAGPUR,Residential,0,2000,10
NAGPUR,Industrial,0,2000,11
NAGPUR,Residential,0,2000,11
NAGPUR,Industrial,0,2000,12
NAGPUR,Residential,0,2000,12
NAGPUR,Industrial,0,2001,1
NAGPUR,Residential,0,2001,1
NAGPUR,Industrial,0,2001,2
NAGPUR,Residential,0,2001,2
NAGPUR,Industrial,0,2001,3
NAGPUR,Residential,0,2001,3
NAGPUR,Industrial,0,2001,4
